value,time,
19.00,7120,
21.00,7121,
24.00,7122,
20.00,7123,
22.00,7124,
24.00,7125,
21.00,7126,
24.00,7127,
20.00,7128,
22.00,7129,
22.00,7130,
19.00,7131,
24.00,7132,
21.00,7133,
23.00,7134,
22.00,7135,
22.00,7136,
23.00,7137,
20.00,7138,
19.00,7139,
23.00,7140,
21.00,7141,
20.00,7142,
19.00,7143,
23.00,7144,
18.00,7145,
17.00,7146,
22.00,7147,
22.00,7148,
0.00,7149,
0.00,7150,
0.00,7151,
0.00,7152,
0.00,7153,
0.00,7154,
0.00,7155,
0.00,7156,
0.00,7157,
0.00,7158,
0.00,7159,
0.00,7160,
0.00,7161,
0.00,7162,
0.00,7163,
0.00,7164,
0.00,7165,
0.00,7166,
0.00,7167,
0.00,7168,
0.00,7169,
0.00,7170,
0.00,7171,
0.00,7172,
0.00,7173,
0.00,7174,
0.00,7175,
0.00,7176,
0.00,7177,
0.00,7178,
0.00,7179,
0.00,7180,
0.00,7181,
0.00,7182,
0.00,7183,
0.00,7184,
0.00,7185,
0.00,7186,
0.00,7187,
0.00,7188,
0.00,7189,
0.00,7190,
0.00,7191,
0.00,7192,
0.00,7193,
0.00,7194,
0.00,7195,
0.00,7196,
0.00,7197,
0.00,7198,
0.00,7199,
0.00,7200,
0.00,7201,
0.00,7202,
0.00,7203,
0.00,7204,
0.00,7205,
0.00,7206,
0.00,7207,
0.00,7208,
0.00,7209,
0.00,7210,
0.00,7211,
0.00,7212,
0.00,7213,
0.00,7214,
0.00,7215,
0.00,7216,
0.00,7217,
0.00,7218,
0.00,7219,
0.00,7220,
0.00,7221,
0.00,7222,
0.00,7223,
0.00,7224,
0.00,7225,
0.00,7226,
0.00,7227,
0.00,7228,
0.00,7229,
0.00,7230,
0.00,7231,
0.00,7232,
0.00,7233,
0.00,7234,
0.00,7235,
0.00,7236,
0.00,7237,
0.00,7238,
0.00,7239,
0.00,7240,
0.00,7241,
0.00,7242,
0.00,7243,
0.00,7244,
0.00,7245,
0.00,7246,
0.00,7247,
0.00,7248,
0.00,7249,
0.00,7250,
0.00,7251,
0.00,7252,
0.00,7253,
0.00,7254,
0.00,7255,
0.00,7256,
0.00,7257,
0.00,7258,
0.00,7259,
0.00,7260,
0.00,7261,
0.00,7262,
0.00,7263,
0.00,7264,
5.00,7265,
0.00,7266,
0.00,7267,
0.00,7268,
0.00,7269,
0.00,7270,
0.00,7271,
0.00,7272,
0.00,7273,
0.00,7274,
0.00,7275,
0.00,7276,
0.00,7277,
0.00,7278,
0.00,7279,
0.00,7280,
0.00,7281,
0.00,7282,
0.00,7283,
0.00,7284,
0.00,7285,
0.00,7286,
0.00,7287,
0.00,7288,
0.00,7289,
0.00,7290,
0.00,7291,
0.00,7292,
0.00,7293,
0.00,7294,
0.00,7295,
0.00,7296,
0.00,7297,
0.00,7298,
0.00,7299,
0.00,7300,
0.00,7301,
0.00,7302,
0.00,7303,
0.00,7304,
0.00,7305,
0.00,7306,
0.00,7307,
0.00,7308,
0.00,7309,
0.00,7310,
0.00,7311,
0.00,7312,
0.00,7313,
0.00,7314,
0.00,7315,
0.00,7316,
0.00,7317,
0.00,7318,
0.00,7319,
0.00,7320,
0.00,7321,
0.00,7322,
0.00,7323,
0.00,7324,
0.00,7325,
0.00,7326,
0.00,7327,
0.00,7328,
0.00,7329,
0.00,7330,
0.00,7331,
0.00,7332,
0.00,7333,
0.00,7334,
0.00,7335,
0.00,7336,
0.00,7337,
0.00,7338,
0.00,7339,
0.00,7340,
0.00,7341,
0.00,7342,
0.00,7343,
0.00,7344,
0.00,7345,
0.00,7346,
0.00,7347,
0.00,7348,
0.00,7349,
0.00,7350,
0.00,7351,
0.00,7352,
0.00,7353,
0.00,7354,
0.00,7355,
0.00,7356,
0.00,7357,
0.00,7358,
0.00,7359,
0.00,7360,
0.00,7361,
0.00,7362,
0.00,7363,
0.00,7364,
0.00,7365,
0.00,7366,
0.00,7367,
0.00,7368,
0.00,7369,
0.00,7370,
0.00,7371,
0.00,7372,
0.00,7373,
0.00,7374,
0.00,7375,
0.00,7376,
0.00,7377,
0.00,7378,
0.00,7379,
0.00,7380,
0.00,7381,
0.00,7382,
0.00,7383,
0.00,7384,
0.00,7385,
0.00,7386,
0.00,7387,
0.00,7388,
0.00,7389,
0.00,7390,
0.00,7391,
0.00,7392,
0.00,7393,
0.00,7394,
0.00,7395,
0.00,7396,
0.00,7397,
0.00,7398,
0.00,7399,
0.00,7400,
0.00,7401,
0.00,7402,
0.00,7403,
0.00,7404,
0.00,7405,
0.00,7406,
0.00,7407,
0.00,7408,
0.00,7409,
0.00,7410,
0.00,7411,
0.00,7412,
0.00,7413,
0.00,7414,
0.00,7415,
0.00,7416,
0.00,7417,
0.00,7418,
0.00,7419,
0.00,7420,
0.00,7421,
0.00,7422,
0.00,7423,
0.00,7424,
0.00,7425,
0.00,7426,
0.00,7427,
0.00,7428,
0.00,7429,
0.00,7430,
0.00,7431,
0.00,7432,
0.00,7433,
0.00,7434,
0.00,7435,
0.00,7436,
0.00,7437,
0.00,7438,
0.00,7439,
0.00,7440,
0.00,7441,
0.00,7442,
0.00,7443,
0.00,7444,
0.00,7445,
0.00,7446,
0.00,7447,
0.00,7448,
0.00,7449,
0.00,7450,
0.00,7451,
0.00,7452,
0.00,7453,
0.00,7454,
0.00,7455,
0.00,7456,
0.00,7457,
0.00,7458,
0.00,7459,
0.00,7460,
0.00,7461,
0.00,7462,
0.00,7463,
0.00,7464,
0.00,7465,
0.00,7466,
0.00,7467,
0.00,7468,
0.00,7469,
0.00,7470,
0.00,7471,
0.00,7472,
0.00,7473,
0.00,7474,
0.00,7475,
0.00,7476,
0.00,7477,
0.00,7478,
0.00,7479,
0.00,7480,
0.00,7481,
0.00,7482,
0.00,7483,
0.00,7484,
0.00,7485,
0.00,7486,
0.00,7487,
0.00,7488,
0.00,7489,
0.00,7490,
0.00,7491,
0.00,7492,
0.00,7493,
0.00,7494,
0.00,7495,
0.00,7496,
0.00,7497,
0.00,7498,
0.00,7499,
0.00,7500,
0.00,7501,
0.00,7502,
0.00,7503,
0.00,7504,
0.00,7505,
24.00,7506,
20.00,7507,
19.00,7508,
22.00,7509,
23.00,7510,
22.00,7511,
19.00,7512,
18.00,7513,
20.00,7514,
24.00,7515,
21.00,7516,
20.00,7517,
25.00,7518,
25.00,7519,
19.00,7520,
23.00,7521,
21.00,7522,
20.00,7523,
22.00,7524,
21.00,7525,
15.00,7526,
20.00,7527,
22.00,7528,
21.00,7529,
17.00,7530,
19.00,7531,
23.00,7532,
17.00,7533,
18.00,7534,
23.00,7535,
23.00,7536,
20.00,7537,
22.00,7538,
23.00,7539,
21.00,7540,
17.00,7541,
18.00,7542,
23.00,7543,
24.00,7544,
20.00,7545,
20.00,7546,
21.00,7547,
17.00,7548,
20.00,7549,
23.00,7550,
22.00,7551,
20.00,7552,
19.00,7553,
19.00,7554,
25.00,7555,
22.00,7556,
20.00,7557,
20.00,7558,
22.00,7559,
22.00,7560,
20.00,7561,
23.00,7562,
22.00,7563,
23.00,7564,
19.00,7565,
22.00,7566,
22.00,7567,
20.00,7568,
17.00,7569,
24.00,7570,
22.00,7571,
18.00,7572,
22.00,7573,
25.00,7574,
22.00,7575,
19.00,7576,
20.00,7577,
21.00,7578,
20.00,7579,
21.00,7580,
21.00,7581,
24.00,7582,
23.00,7583,
19.00,7584,
18.00,7585,
23.00,7586,
23.00,7587,
19.00,7588,
19.00,7589,
18.00,7590,
23.00,7591,
23.00,7592,
19.00,7593,
17.00,7594,
17.00,7595,
22.00,7596,
24.00,7597,
20.00,7598,
22.00,7599,
23.00,7600,
19.00,7601,
20.00,7602,
22.00,7603,
21.00,7604,
22.00,7605,
19.00,7606,
24.00,7607,
22.00,7608,
20.00,7609,
27.00,7610,
25.00,7611,
23.00,7612,
18.00,7613,
24.00,7614,
25.00,7615,
21.00,7616,
19.00,7617,
19.00,7618,
23.00,7619,
23.00,7620,
19.00,7621,
21.00,7622,
19.00,7623,
21.00,7624,
19.00,7625,
20.00,7626,
20.00,7627,
21.00,7628,
22.00,7629,
30.00,7630,
20.00,7631,
18.00,7632,
18.00,7633,
22.00,7634,
24.00,7635,
19.00,7636,
24.00,7637,
23.00,7638,
23.00,7639,
22.00,7640,
22.00,7641,
22.00,7642,
23.00,7643,
19.00,7644,
21.00,7645,
23.00,7646,
19.00,7647,
17.00,7648,
23.00,7649,
23.00,7650,
19.00,7651,
25.00,7652,
22.00,7653,
20.00,7654,
18.00,7655,
18.00,7656,
24.00,7657,
22.00,7658,
18.00,7659,
18.00,7660,
19.00,7661,
22.00,7662,
23.00,7663,
18.00,7664,
19.00,7665,
18.00,7666,
31.00,7667,
0.00,7668,
0.00,7669,
5.00,7670,
0.00,7671,
0.00,7672,
0.00,7673,
0.00,7674,
0.00,7675,
0.00,7676,
0.00,7677,
0.00,7678,
0.00,7679,
0.00,7680,
0.00,7681,
0.00,7682,
0.00,7683,
0.00,7684,
0.00,7685,
0.00,7686,
0.00,7687,
0.00,7688,
0.00,7689,
0.00,7690,
0.00,7691,
0.00,7692,
8.00,7693,
0.00,7694,
0.00,7695,
0.00,7696,
0.00,7697,
0.00,7698,
0.00,7699,
0.00,7700,
0.00,7701,
0.00,7702,
0.00,7703,
0.00,7704,
0.00,7705,
0.00,7706,
0.00,7707,
0.00,7708,
0.00,7709,
0.00,7710,
0.00,7711,
0.00,7712,
0.00,7713,
0.00,7714,
0.00,7715,
0.00,7716,
0.00,7717,
0.00,7718,
0.00,7719,
0.00,7720,
0.00,7721,
0.00,7722,
0.00,7723,
0.00,7724,
0.00,7725,
0.00,7726,
0.00,7727,
0.00,7728,
0.00,7729,
0.00,7730,
0.00,7731,
0.00,7732,
0.00,7733,
0.00,7734,
0.00,7735,
0.00,7736,
0.00,7737,
0.00,7738,
0.00,7739,
0.00,7740,
0.00,7741,
0.00,7742,
0.00,7743,
0.00,7744,
0.00,7745,
0.00,7746,
0.00,7747,
0.00,7748,
0.00,7749,
0.00,7750,
0.00,7751,
0.00,7752,
0.00,7753,
0.00,7754,
0.00,7755,
0.00,7756,
0.00,7757,
0.00,7758,
0.00,7759,
0.00,7760,
0.00,7761,
0.00,7762,
0.00,7763,
0.00,7764,
0.00,7765,
0.00,7766,
0.00,7767,
0.00,7768,
0.00,7769,
0.00,7770,
0.00,7771,
0.00,7772,
0.00,7773,
0.00,7774,
0.00,7775,
0.00,7776,
0.00,7777,
0.00,7778,
0.00,7779,
0.00,7780,
0.00,7781,
0.00,7782,
0.00,7783,
0.00,7784,
0.00,7785,
0.00,7786,
0.00,7787,
0.00,7788,
0.00,7789,
0.00,7790,
0.00,7791,
0.00,7792,
0.00,7793,
0.00,7794,
0.00,7795,
0.00,7796,
0.00,7797,
0.00,7798,
0.00,7799,
0.00,7800,
0.00,7801,
0.00,7802,
0.00,7803,
0.00,7804,
0.00,7805,
0.00,7806,
0.00,7807,
0.00,7808,
0.00,7809,
0.00,7810,
0.00,7811,
0.00,7812,
0.00,7813,
0.00,7814,
0.00,7815,
0.00,7816,
0.00,7817,
0.00,7818,
0.00,7819,
0.00,7820,
0.00,7821,
0.00,7822,
0.00,7823,
0.00,7824,
0.00,7825,
0.00,7826,
0.00,7827,
0.00,7828,
0.00,7829,
0.00,7830,
0.00,7831,
0.00,7832,
0.00,7833,
0.00,7834,
0.00,7835,
0.00,7836,
0.00,7837,
0.00,7838,
0.00,7839,
0.00,7840,
0.00,7841,
0.00,7842,
0.00,7843,
0.00,7844,
0.00,7845,
21.00,7846,
20.00,7847,
23.00,7848,
22.00,7849,
20.00,7850,
22.00,7851,
19.00,7852,
25.00,7853,
19.00,7854,
23.00,7855,
25.00,7856,
21.00,7857,
24.00,7858,
21.00,7859,
21.00,7860,
24.00,7861,
18.00,7862,
24.00,7863,
22.00,7864,
21.00,7865,
19.00,7866,
22.00,7867,
21.00,7868,
17.00,7869,
21.00,7870,
20.00,7871,
22.00,7872,
20.00,7873,
20.00,7874,
19.00,7875,
23.00,7876,
22.00,7877,
18.00,7878,
20.00,7879,
21.00,7880,
21.00,7881,
19.00,7882,
23.00,7883,
19.00,7884,
23.00,7885,
21.00,7886,
20.00,7887,
20.00,7888,
23.00,7889,
21.00,7890,
26.00,7891,
20.00,7892,
23.00,7893,
20.00,7894,
19.00,7895,
22.00,7896,
21.00,7897,
17.00,7898,
19.00,7899,
21.00,7900,
21.00,7901,
21.00,7902,
19.00,7903,
23.00,7904,
22.00,7905,
18.00,7906,
19.00,7907,
22.00,7908,
19.00,7909,
14.00,7910,
22.00,7911,
23.00,7912,
18.00,7913,
21.00,7914,
22.00,7915,
23.00,7916,
17.00,7917,
21.00,7918,
24.00,7919,
21.00,7920,
19.00,7921,
27.00,7922,
24.00,7923,
20.00,7924,
20.00,7925,
24.00,7926,
20.00,7927,
20.00,7928,
23.00,7929,
25.00,7930,
20.00,7931,
19.00,7932,
19.00,7933,
22.00,7934,
20.00,7935,
21.00,7936,
20.00,7937,
17.00,7938,
24.00,7939,
22.00,7940,
17.00,7941,
25.00,7942,
20.00,7943,
19.00,7944,
19.00,7945,
21.00,7946,
23.00,7947,
18.00,7948,
21.00,7949,
21.00,7950,
21.00,7951,
19.00,7952,
21.00,7953,
25.00,7954,
22.00,7955,
20.00,7956,
22.00,7957,
24.00,7958,
18.00,7959,
20.00,7960,
18.00,7961,
24.00,7962,
23.00,7963,
19.00,7964,
19.00,7965,
21.00,7966,
21.00,7967,
23.00,7968,
21.00,7969,
19.00,7970,
17.00,7971,
23.00,7972,
25.00,7973,
18.00,7974,
18.00,7975,
19.00,7976,
23.00,7977,
24.00,7978,
18.00,7979,
21.00,7980,
23.00,7981,
22.00,7982,
20.00,7983,
22.00,7984,
22.00,7985,
26.00,7986,
21.00,7987,
20.00,7988,
21.00,7989,
19.00,7990,
19.00,7991,
26.00,7992,
22.00,7993,
19.00,7994,
23.00,7995,
22.00,7996,
22.00,7997,
18.00,7998,
18.00,7999,
19.00,8000,
19.00,8001,
20.00,8002,
23.00,8003,
17.00,8004,
23.00,8005,
20.00,8006,
20.00,8007,
24.00,8008,
18.00,8009,
24.00,8010,
21.00,8011,
21.00,8012,
24.00,8013,
19.00,8014,
22.00,8015,
21.00,8016,
19.00,8017,
30.00,8018,
21.00,8019,
21.00,8020,
21.00,8021,
22.00,8022,
24.00,8023,
22.00,8024,
21.00,8025,
21.00,8026,
23.00,8027,
18.00,8028,
23.00,8029,
19.00,8030,
22.00,8031,
20.00,8032,
21.00,8033,
19.00,8034,
25.00,8035,
21.00,8036,
21.00,8037,
24.00,8038,
19.00,8039,
23.00,8040,
14.00,8041,
24.00,8042,
21.00,8043,
29.00,8044,
16.00,8045,
22.00,8046,
23.00,8047,
18.00,8048,
24.00,8049,
20.00,8050,
23.00,8051,
20.00,8052,
20.00,8053,
21.00,8054,
21.00,8055,
24.00,8056,
16.00,8057,
24.00,8058,
19.00,8059,
26.00,8060,
19.00,8061,
21.00,8062,
21.00,8063,
22.00,8064,
20.00,8065,
21.00,8066,
22.00,8067,
19.00,8068,
22.00,8069,
19.00,8070,
23.00,8071,
18.00,8072,
17.00,8073,
19.00,8074,
20.00,8075,
22.00,8076,
20.00,8077,
25.00,8078,
19.00,8079,
22.00,8080,
17.00,8081,
21.00,8082,
20.00,8083,
24.00,8084,
22.00,8085,
21.00,8086,
23.00,8087,
18.00,8088,
22.00,8089,
20.00,8090,
23.00,8091,
20.00,8092,
20.00,8093,
18.00,8094,
21.00,8095,
21.00,8096,
18.00,8097,
22.00,8098,
17.00,8099,
23.00,8100,
19.00,8101,
22.00,8102,
22.00,8103,
23.00,8104,
22.00,8105,
19.00,8106,
23.00,8107,
20.00,8108,
24.00,8109,
19.00,8110,
22.00,8111,
19.00,8112,
20.00,8113,
21.00,8114,
23.00,8115,
22.00,8116,
21.00,8117,
24.00,8118,
21.00,8119,
24.00,8120,
19.00,8121,
21.00,8122,
23.00,8123,
20.00,8124,
21.00,8125,
20.00,8126,
22.00,8127,
19.00,8128,
21.00,8129,
17.00,8130,
21.00,8131,
20.00,8132,
19.00,8133,
19.00,8134,
21.00,8135,
22.00,8136,
18.00,8137,
24.00,8138,
19.00,8139,
24.00,8140,
19.00,8141,
21.00,8142,
21.00,8143,
19.00,8144,
21.00,8145,
23.00,8146,
21.00,8147,
17.00,8148,
23.00,8149,
19.00,8150,
23.00,8151,
18.00,8152,
19.00,8153,
17.00,8154,
23.00,8155,
22.00,8156,
18.00,8157,
25.00,8158,
18.00,8159,
16.00,8160,
19.00,8161,
22.00,8162,
22.00,8163,
22.00,8164,
21.00,8165,
20.00,8166,
23.00,8167,
19.00,8168,
23.00,8169,
19.00,8170,
0.00,8171,
0.00,8172,
0.00,8173,
0.00,8174,
0.00,8175,
0.00,8176,
0.00,8177,
0.00,8178,
0.00,8179,
0.00,8180,
0.00,8181,
0.00,8182,
0.00,8183,
0.00,8184,
0.00,8185,
0.00,8186,
0.00,8187,
0.00,8188,
0.00,8189,
0.00,8190,
0.00,8191,
0.00,8192,
0.00,8193,
0.00,8194,
0.00,8195,
0.00,8196,
0.00,8197,
0.00,8198,
0.00,8199,
0.00,8200,
0.00,8201,
0.00,8202,
0.00,8203,
0.00,8204,
0.00,8205,
0.00,8206,
0.00,8207,
0.00,8208,
0.00,8209,
0.00,8210,
0.00,8211,
0.00,8212,
0.00,8213,
0.00,8214,
0.00,8215,
0.00,8216,
0.00,8217,
0.00,8218,
0.00,8219,
0.00,8220,
0.00,8221,
0.00,8222,
0.00,8223,
0.00,8224,
0.00,8225,
0.00,8226,
0.00,8227,
0.00,8228,
0.00,8229,
0.00,8230,
0.00,8231,
0.00,8232,
0.00,8233,
0.00,8234,
0.00,8235,
0.00,8236,
0.00,8237,
0.00,8238,
0.00,8239,
0.00,8240,
0.00,8241,
0.00,8242,
0.00,8243,
0.00,8244,
0.00,8245,
0.00,8246,
0.00,8247,
0.00,8248,
0.00,8249,
0.00,8250,
0.00,8251,
0.00,8252,
0.00,8253,
0.00,8254,
0.00,8255,
0.00,8256,
0.00,8257,
0.00,8258,
0.00,8259,
0.00,8260,
0.00,8261,
0.00,8262,
0.00,8263,
0.00,8264,
0.00,8265,
0.00,8266,
0.00,8267,
0.00,8268,
0.00,8269,
0.00,8270,
0.00,8271,
0.00,8272,
0.00,8273,
0.00,8274,
1.00,8275,
0.00,8276,
0.00,8277,
0.00,8278,
0.00,8279,
0.00,8280,
0.00,8281,
0.00,8282,
0.00,8283,
0.00,8284,
0.00,8285,
0.00,8286,
0.00,8287,
0.00,8288,
0.00,8289,
0.00,8290,
0.00,8291,
0.00,8292,
0.00,8293,
0.00,8294,
0.00,8295,
0.00,8296,
0.00,8297,
0.00,8298,
0.00,8299,
0.00,8300,
0.00,8301,
0.00,8302,
0.00,8303,
0.00,8304,
0.00,8305,
0.00,8306,
0.00,8307,
0.00,8308,
0.00,8309,
0.00,8310,
0.00,8311,
0.00,8312,
0.00,8313,
0.00,8314,
0.00,8315,
0.00,8316,
0.00,8317,
0.00,8318,
0.00,8319,
0.00,8320,
0.00,8321,
0.00,8322,
0.00,8323,
0.00,8324,
0.00,8325,
0.00,8326,
0.00,8327,
0.00,8328,
0.00,8329,
0.00,8330,
0.00,8331,
0.00,8332,
0.00,8333,
0.00,8334,
0.00,8335,
0.00,8336,
0.00,8337,
0.00,8338,
0.00,8339,
0.00,8340,
0.00,8341,
0.00,8342,
0.00,8343,
0.00,8344,
0.00,8345,
0.00,8346,
0.00,8347,
0.00,8348,
0.00,8349,
0.00,8350,
0.00,8351,
0.00,8352,
0.00,8353,
0.00,8354,
0.00,8355,
0.00,8356,
0.00,8357,
0.00,8358,
0.00,8359,
0.00,8360,
0.00,8361,
0.00,8362,
0.00,8363,
0.00,8364,
0.00,8365,
0.00,8366,
0.00,8367,
0.00,8368,
0.00,8369,
0.00,8370,
0.00,8371,
0.00,8372,
0.00,8373,
0.00,8374,
0.00,8375,
0.00,8376,
0.00,8377,
0.00,8378,
0.00,8379,
0.00,8380,
0.00,8381,
0.00,8382,
0.00,8383,
0.00,8384,
0.00,8385,
0.00,8386,
0.00,8387,
0.00,8388,
0.00,8389,
0.00,8390,
0.00,8391,
0.00,8392,
0.00,8393,
0.00,8394,
0.00,8395,
0.00,8396,
0.00,8397,
0.00,8398,
0.00,8399,
0.00,8400,
0.00,8401,
0.00,8402,
0.00,8403,
0.00,8404,
0.00,8405,
0.00,8406,
0.00,8407,
0.00,8408,
0.00,8409,
0.00,8410,
0.00,8411,
0.00,8412,
0.00,8413,
0.00,8414,
0.00,8415,
0.00,8416,
0.00,8417,
0.00,8418,
0.00,8419,
0.00,8420,
0.00,8421,
0.00,8422,
0.00,8423,
0.00,8424,
0.00,8425,
0.00,8426,
0.00,8427,
0.00,8428,
0.00,8429,
0.00,8430,
0.00,8431,
0.00,8432,
0.00,8433,
0.00,8434,
0.00,8435,
0.00,8436,
0.00,8437,
0.00,8438,
0.00,8439,
0.00,8440,
0.00,8441,
0.00,8442,
0.00,8443,
0.00,8444,
0.00,8445,
0.00,8446,
0.00,8447,
0.00,8448,
0.00,8449,
0.00,8450,
0.00,8451,
0.00,8452,
0.00,8453,
0.00,8454,
0.00,8455,
0.00,8456,
0.00,8457,
0.00,8458,
0.00,8459,
0.00,8460,
0.00,8461,
0.00,8462,
0.00,8463,
0.00,8464,
0.00,8465,
0.00,8466,
0.00,8467,
0.00,8468,
0.00,8469,
0.00,8470,
0.00,8471,
0.00,8472,
0.00,8473,
0.00,8474,
0.00,8475,
0.00,8476,
0.00,8477,
1.00,8478,
0.00,8479,
0.00,8480,
0.00,8481,
0.00,8482,
0.00,8483,
0.00,8484,
0.00,8485,
0.00,8486,
0.00,8487,
0.00,8488,
0.00,8489,
0.00,8490,
0.00,8491,
0.00,8492,
0.00,8493,
0.00,8494,
0.00,8495,
0.00,8496,
0.00,8497,
0.00,8498,
0.00,8499,
0.00,8500,
0.00,8501,
0.00,8502,
0.00,8503,
0.00,8504,
0.00,8505,
0.00,8506,
0.00,8507,
0.00,8508,
0.00,8509,
0.00,8510,
0.00,8511,
0.00,8512,
0.00,8513,
0.00,8514,
0.00,8515,
0.00,8516,
0.00,8517,
0.00,8518,
0.00,8519,
0.00,8520,
0.00,8521,
0.00,8522,
0.00,8523,
0.00,8524,
0.00,8525,
0.00,8526,
0.00,8527,
0.00,8528,
0.00,8529,
0.00,8530,
0.00,8531,
0.00,8532,
0.00,8533,
0.00,8534,
0.00,8535,
0.00,8536,
0.00,8537,
0.00,8538,
0.00,8539,
0.00,8540,
0.00,8541,
0.00,8542,
0.00,8543,
0.00,8544,
0.00,8545,
0.00,8546,
0.00,8547,
0.00,8548,
0.00,8549,
0.00,8550,
0.00,8551,
0.00,8552,
0.00,8553,
0.00,8554,
0.00,8555,
0.00,8556,
0.00,8557,
0.00,8558,
0.00,8559,
0.00,8560,
0.00,8561,
0.00,8562,
0.00,8563,
0.00,8564,
0.00,8565,
0.00,8566,
0.00,8567,
0.00,8568,
0.00,8569,
0.00,8570,
0.00,8571,
0.00,8572,
0.00,8573,
0.00,8574,
0.00,8575,
0.00,8576,
0.00,8577,
0.00,8578,
0.00,8579,
0.00,8580,
0.00,8581,
0.00,8582,
0.00,8583,
0.00,8584,
0.00,8585,
0.00,8586,
0.00,8587,
0.00,8588,
0.00,8589,
0.00,8590,
0.00,8591,
0.00,8592,
0.00,8593,
0.00,8594,
0.00,8595,
0.00,8596,
0.00,8597,
0.00,8598,
0.00,8599,
0.00,8600,
0.00,8601,
0.00,8602,
0.00,8603,
0.00,8604,
0.00,8605,
0.00,8606,
0.00,8607,
0.00,8608,
0.00,8609,
0.00,8610,
0.00,8611,
0.00,8612,
0.00,8613,
0.00,8614,
0.00,8615,
0.00,8616,
0.00,8617,
0.00,8618,
0.00,8619,
0.00,8620,
0.00,8621,
0.00,8622,
0.00,8623,
0.00,8624,
0.00,8625,
0.00,8626,
0.00,8627,
0.00,8628,
0.00,8629,
0.00,8630,
0.00,8631,
0.00,8632,
0.00,8633,
0.00,8634,
0.00,8635,
0.00,8636,
0.00,8637,
0.00,8638,
0.00,8639,
0.00,8640,
0.00,8641,
0.00,8642,
0.00,8643,
0.00,8644,
0.00,8645,
0.00,8646,
0.00,8647,
0.00,8648,
0.00,8649,
0.00,8650,
0.00,8651,
0.00,8652,
0.00,8653,
0.00,8654,
0.00,8655,
0.00,8656,
0.00,8657,
0.00,8658,
0.00,8659,
0.00,8660,
0.00,8661,
0.00,8662,
0.00,8663,
0.00,8664,
0.00,8665,
0.00,8666,
0.00,8667,
0.00,8668,
0.00,8669,
0.00,8670,
0.00,8671,
0.00,8672,
0.00,8673,
0.00,8674,
0.00,8675,
0.00,8676,
0.00,8677,
0.00,8678,
0.00,8679,
0.00,8680,
0.00,8681,
0.00,8682,
0.00,8683,
0.00,8684,
0.00,8685,
0.00,8686,
0.00,8687,
0.00,8688,
0.00,8689,
0.00,8690,
0.00,8691,
0.00,8692,
0.00,8693,
0.00,8694,
0.00,8695,
0.00,8696,
0.00,8697,
0.00,8698,
0.00,8699,
0.00,8700,
0.00,8701,
0.00,8702,
0.00,8703,
0.00,8704,
0.00,8705,
0.00,8706,
0.00,8707,
0.00,8708,
0.00,8709,
0.00,8710,
0.00,8711,
0.00,8712,
0.00,8713,
0.00,8714,
0.00,8715,
0.00,8716,
0.00,8717,
0.00,8718,
0.00,8719,
0.00,8720,
0.00,8721,
0.00,8722,
0.00,8723,
0.00,8724,
0.00,8725,
0.00,8726,
0.00,8727,
0.00,8728,
0.00,8729,
0.00,8730,
0.00,8731,
0.00,8732,
0.00,8733,
0.00,8734,
0.00,8735,
0.00,8736,
0.00,8737,
0.00,8738,
0.00,8739,
0.00,8740,
0.00,8741,
0.00,8742,
0.00,8743,
0.00,8744,
0.00,8745,
0.00,8746,
0.00,8747,
0.00,8748,
0.00,8749,
0.00,8750,
0.00,8751,
0.00,8752,
0.00,8753,
0.00,8754,
0.00,8755,
0.00,8756,
0.00,8757,
0.00,8758,
0.00,8759,
0.00,8760,
0.00,8761,
0.00,8762,
0.00,8763,
0.00,8764,
0.00,8765,
0.00,8766,
0.00,8767,
0.00,8768,
0.00,8769,
0.00,8770,
0.00,8771,
0.00,8772,
0.00,8773,
0.00,8774,
0.00,8775,
0.00,8776,
0.00,8777,
0.00,8778,
0.00,8779,
0.00,8780,
0.00,8781,
0.00,8782,
0.00,8783,
0.00,8784,
0.00,8785,
0.00,8786,
0.00,8787,
0.00,8788,
0.00,8789,
0.00,8790,
0.00,8791,
0.00,8792,
0.00,8793,
0.00,8794,
0.00,8795,
0.00,8796,
0.00,8797,
0.00,8798,
0.00,8799,
0.00,8800,
0.00,8801,
0.00,8802,
0.00,8803,
0.00,8804,
0.00,8805,
0.00,8806,
0.00,8807,
0.00,8808,
0.00,8809,
0.00,8810,
0.00,8811,
0.00,8812,
0.00,8813,
0.00,8814,
0.00,8815,
0.00,8816,
0.00,8817,
0.00,8818,
0.00,8819,
0.00,8820,
0.00,8821,
0.00,8822,
0.00,8823,
0.00,8824,
0.00,8825,
0.00,8826,
0.00,8827,
0.00,8828,
0.00,8829,
0.00,8830,
0.00,8831,
0.00,8832,
0.00,8833,
0.00,8834,
0.00,8835,
0.00,8836,
0.00,8837,
0.00,8838,
0.00,8839,
0.00,8840,
0.00,8841,
0.00,8842,
0.00,8843,
0.00,8844,
0.00,8845,
0.00,8846,
0.00,8847,
0.00,8848,
0.00,8849,
0.00,8850,
0.00,8851,
0.00,8852,
0.00,8853,
0.00,8854,
0.00,8855,
0.00,8856,
0.00,8857,
0.00,8858,
0.00,8859,
0.00,8860,
0.00,8861,
0.00,8862,
0.00,8863,
0.00,8864,
0.00,8865,
0.00,8866,
0.00,8867,
0.00,8868,
